L	N	Va	genlen	r	t0	t1	cov	gen
10	100	0.02	0.01	0.009900663346622374	5	30	NA	30
10	100	0.02	0.01	0.009900663346622374	5	31	NA	31
10	100	0.02	0.01	0.009900663346622374	5	32	NA	32
10	100	0.02	0.01	0.009900663346622374	5	33	NA	33
10	100	0.02	0.01	0.009900663346622374	5	34	NA	34
10	100	0.02	0.01	0.009900663346622374	5	35	NA	35
10	100	0.02	0.01	0.009900663346622374	5	36	NA	36
10	100	0.02	0.01	0.009900663346622374	5	37	NA	37
10	100	0.02	0.01	0.009900663346622374	5	38	NA	38
10	100	0.02	0.01	0.009900663346622374	5	39	NA	39
10	100	0.02	0.01	0.009900663346622374	5	40	NA	40
10	100	0.02	0.01	0.009900663346622374	5	41	NA	41
10	100	0.02	0.01	0.009900663346622374	5	42	NA	42
10	100	0.02	0.01	0.009900663346622374	5	43	NA	43
10	100	0.02	0.01	0.009900663346622374	5	44	NA	44
10	100	0.02	0.01	0.009900663346622374	5	45	NA	45
10	100	0.02	0.01	0.009900663346622374	5	46	NA	46
10	100	0.02	0.01	0.009900663346622374	5	47	NA	47
10	100	0.02	0.01	0.009900663346622374	5	48	NA	48
10	100	0.02	0.01	0.009900663346622374	5	49	NA	49
10	100	0.02	0.01	0.009900663346622374	5	50	NA	50
10	100	0.02	0.1	0.09063462346100909	2	5	3.442795662667655e-5	2
10	100	0.02	0.1	0.09063462346100909	3	5	2.0823087013721337e-4	3
10	100	0.02	0.1	0.09063462346100909	4	5	-2.308584350527285e-4	4
10	100	0.02	0.1	0.09063462346100909	5	6	3.581024488084195e-4	6
10	100	0.02	0.1	0.09063462346100909	5	7	9.422310718231489e-4	7
10	100	0.02	0.1	0.09063462346100909	5	8	7.188020374211571e-4	8
10	100	0.02	0.1	0.09063462346100909	5	9	7.192162146027815e-4	9
10	100	0.02	0.1	0.09063462346100909	5	10	8.003513516774358e-4	10
10	100	0.02	0.1	0.09063462346100909	5	11	0.0010278624747735979	11
10	100	0.02	0.1	0.09063462346100909	5	12	8.696312145846777e-4	12
10	100	0.02	0.1	0.09063462346100909	5	13	0.0010329930917604866	13
10	100	0.02	0.1	0.09063462346100909	5	14	8.74612002111425e-4	14
10	100	0.02	0.1	0.09063462346100909	5	15	5.507597493888615e-4	15
10	100	0.02	0.1	0.09063462346100909	5	16	2.976441011684786e-4	16
10	100	0.02	0.1	0.09063462346100909	5	17	4.7765054281791966e-4	17
10	100	0.02	0.1	0.09063462346100909	5	18	2.592587864634143e-4	18
10	100	0.02	0.1	0.09063462346100909	5	19	2.499009960029439e-4	19
10	100	0.02	0.1	0.09063462346100909	5	20	1.7494369729630346e-4	20
10	100	0.02	0.1	0.09063462346100909	5	21	5.651347397077377e-4	21
10	100	0.02	0.1	0.09063462346100909	5	22	1.6127850990701426e-4	22
10	100	0.02	0.1	0.09063462346100909	5	23	4.5734998935232615e-4	23
10	100	0.02	0.1	0.09063462346100909	5	24	2.2621519684254648e-4	24
10	100	0.02	0.1	0.09063462346100909	5	25	2.327481629101158e-4	25
10	100	0.02	0.1	0.09063462346100909	5	26	-9.578194429396282e-5	26
10	100	0.02	0.1	0.09063462346100909	5	27	-1.702227283618063e-5	27
10	100	0.02	0.1	0.09063462346100909	5	28	-7.767936056117459e-5	28
10	100	0.02	0.1	0.09063462346100909	5	29	1.1909103115731385e-5	29
10	100	0.02	0.1	0.09063462346100909	5	30	-1.6392083964236837e-4	30
10	100	0.02	0.1	0.09063462346100909	5	31	-1.8080724799465845e-4	31
10	100	0.02	0.1	0.09063462346100909	5	32	-1.0090088092765218e-4	32
10	100	0.02	0.1	0.09063462346100909	5	33	1.2704610821547672e-4	33
10	100	0.02	0.1	0.09063462346100909	5	34	-1.8778174009204007e-4	34
10	100	0.02	0.1	0.09063462346100909	5	35	-2.6574028550565475e-4	35
10	100	0.02	0.1	0.09063462346100909	5	36	5.566352258419085e-5	36
