L	N	Va	genlen	r	t0	t1	cov	gen
10	1e3	0.01	0.1	0.09063462346100909	5	49	5.203269077196404e-6	49
10	1e3	0.01	0.1	0.09063462346100909	5	50	2.765371559019794e-5	50
10	1e3	0.01	0.5	0.31606027941427883	2	5	-1.3746830562780565e-5	2
10	1e3	0.01	0.5	0.31606027941427883	3	5	-1.0625680384159839e-5	3
10	1e3	0.01	0.5	0.31606027941427883	4	5	2.8774243811420428e-6	4
10	1e3	0.01	0.5	0.31606027941427883	5	6	4.016320857952625e-5	6
10	1e3	0.01	0.5	0.31606027941427883	5	7	3.227173354509244e-5	7
10	1e3	0.01	0.5	0.31606027941427883	5	8	2.1991260829431516e-5	8
10	1e3	0.01	0.5	0.31606027941427883	5	9	3.421406568871088e-5	9
10	1e3	0.01	0.5	0.31606027941427883	5	10	2.972961271585777e-5	10
10	1e3	0.01	0.5	0.31606027941427883	5	11	2.9562372401237454e-5	11
10	1e3	0.01	0.5	0.31606027941427883	5	12	2.4350047894175312e-5	12
10	1e3	0.01	0.5	0.31606027941427883	5	13	2.7862272908874304e-5	13
10	1e3	0.01	0.5	0.31606027941427883	5	14	1.998881770972813e-5	14
10	1e3	0.01	0.5	0.31606027941427883	5	15	2.892311784377391e-5	15
10	1e3	0.01	0.5	0.31606027941427883	5	16	2.154701790936745e-5	16
10	1e3	0.01	0.5	0.31606027941427883	5	17	2.713436460676593e-5	17
10	1e3	0.01	0.5	0.31606027941427883	5	18	2.7236069293158964e-5	18
10	1e3	0.01	0.5	0.31606027941427883	5	19	1.4941277814185571e-5	19
10	1e3	0.01	0.5	0.31606027941427883	5	20	1.4105858680330782e-5	20
10	1e3	0.01	0.5	0.31606027941427883	5	21	1.1351629412473267e-5	21
10	1e3	0.01	0.5	0.31606027941427883	5	22	1.4390362229951332e-5	22
10	1e3	0.01	0.5	0.31606027941427883	5	23	1.9961688275200076e-5	23
10	1e3	0.01	0.5	0.31606027941427883	5	24	2.380429995658692e-5	24
10	1e3	0.01	0.5	0.31606027941427883	5	25	2.740285275585075e-5	25
10	1e3	0.01	0.5	0.31606027941427883	5	26	1.75316782673811e-5	26
10	1e3	0.01	0.5	0.31606027941427883	5	27	8.358201684086424e-6	27
10	1e3	0.01	0.5	0.31606027941427883	5	28	1.3908898612067359e-5	28
10	1e3	0.01	0.5	0.31606027941427883	5	29	1.1158414093035978e-5	29
10	1e3	0.01	0.5	0.31606027941427883	5	30	1.3359613119954933e-5	30
10	1e3	0.01	0.5	0.31606027941427883	5	31	1.3789781475477231e-5	31
10	1e3	0.01	0.5	0.31606027941427883	5	32	-1.1256967228664866e-6	32
10	1e3	0.01	0.5	0.31606027941427883	5	33	1.1750212276942236e-5	33
10	1e3	0.01	0.5	0.31606027941427883	5	34	1.4200308711429356e-5	34
10	1e3	0.01	0.5	0.31606027941427883	5	35	1.4468531025526228e-5	35
