rep	L	N	Va	genlen	Nest	va0_est	emp_va	Ne_est
17	500	1000	0.05	0.01	4634.5760879088075	0.020239758694589827	0.030972391628367523	59.13178532062706
18	500	1000	0.05	0.01	2072.654374078316	0.08049747767742826	0.03982749666331616	59.13178532062706
18	500	1000	0.05	0.01	1182.0242656467783	0.07900904721065559	0.03982749666331616	59.13178532062706
18	500	1000	0.05	0.01	1567.6767179315696	0.0814353646407355	0.03982749666331616	59.13178532062706
18	500	1000	0.05	0.01	1547.1569628553104	0.0807464651620111	0.03982749666331616	59.13178532062706
19	500	1000	0.05	0.01	17888.970057755763	0.031793006183305515	0.04702835341217026	59.13178532062706
19	500	1000	0.05	0.01	1490.8075721324822	0.031072479605588912	0.04702835341217026	59.13178532062706
19	500	1000	0.05	0.01	-3726.398499636404	0.03187712837694682	0.04702835341217026	59.13178532062706
19	500	1000	0.05	0.01	570.8745514420661	0.030125188966583036	0.04702835341217026	59.13178532062706
20	500	1000	0.05	0.01	3888.5079828305434	0.010523045265523261	0.044502358665532336	59.13178532062706
20	500	1000	0.05	0.01	2825.8480772827174	0.010379690618752636	0.044502358665532336	59.13178532062706
20	500	1000	0.05	0.01	-3545.812208332801	0.012064748044223764	0.044502358665532336	59.13178532062706
20	500	1000	0.05	0.01	3192.129911121825	0.011426100369694395	0.044502358665532336	59.13178532062706
21	500	1000	0.05	0.01	1068.0512019088626	0.05808566907771115	0.059069981539209136	59.13178532062706
21	500	1000	0.05	0.01	704.7777125138199	0.05724323078681919	0.059069981539209136	59.13178532062706
21	500	1000	0.05	0.01	762.262812244172	0.05723199665093391	0.059069981539209136	59.13178532062706
21	500	1000	0.05	0.01	1294.5941780433197	0.05705740328752159	0.059069981539209136	59.13178532062706
22	500	1000	0.05	0.01	686.889636227761	0.027726754683674575	0.056536025611514135	59.13178532062706
22	500	1000	0.05	0.01	453.8635558853656	0.027472991150666457	0.056536025611514135	59.13178532062706
22	500	1000	0.05	0.01	733.4397405506232	0.029125360227412377	0.056536025611514135	59.13178532062706
22	500	1000	0.05	0.01	462.0884015964416	0.02796416254804795	0.056536025611514135	59.13178532062706
23	500	1000	0.05	0.01	2269.9656594820335	0.00947312244645677	0.01626473301250002	59.13178532062706
23	500	1000	0.05	0.01	879.3666513566869	0.008613747338192134	0.01626473301250002	59.13178532062706
23	500	1000	0.05	0.01	1403.5828423154423	0.008941087184724332	0.01626473301250002	59.13178532062706
23	500	1000	0.05	0.01	1771.599030937844	0.009659340602055014	0.01626473301250002	59.13178532062706
24	500	1000	0.05	0.01	446.6833767463051	0.05334629708775712	0.0410055058706307	59.13178532062706
24	500	1000	0.05	0.01	932.9415873827955	0.05368488705269501	0.0410055058706307	59.13178532062706
24	500	1000	0.05	0.01	856.672334714306	0.055097117375121386	0.0410055058706307	59.13178532062706
24	500	1000	0.05	0.01	696.1823953419685	0.05267475493114517	0.0410055058706307	59.13178532062706
25	500	1000	0.05	0.01	729.0392918216713	0.037110970574075176	0.0385807298664731	59.13178532062706
25	500	1000	0.05	0.01	1411.5887544957914	0.0379488713098672	0.0385807298664731	59.13178532062706
25	500	1000	0.05	0.01	707.4807266585783	0.03827945436363504	0.0385807298664731	59.13178532062706
25	500	1000	0.05	0.01	-10938.906234193564	0.039887283393474665	0.0385807298664731	59.13178532062706
26	500	1000	0.05	0.01	565.7308790421234	0.020322398776265193	0.02885958831832022	59.13178532062706
26	500	1000	0.05	0.01	1231.2202567076226	0.021491272915798398	0.02885958831832022	59.13178532062706
26	500	1000	0.05	0.01	757.3131453873991	0.020964645202011252	0.02885958831832022	59.13178532062706
26	500	1000	0.05	0.01	1674.4908075064825	0.021425640608625052	0.02885958831832022	59.13178532062706
27	500	1000	0.05	0.01	622.6038337987135	0.0674129738622128	0.10171429550715108	59.13178532062706
27	500	1000	0.05	0.01	442.46699632566583	0.06784264531877571	0.10171429550715108	59.13178532062706
27	500	1000	0.05	0.01	608.8577451271165	0.06939001149438336	0.10171429550715108	59.13178532062706
27	500	1000	0.05	0.01	556.982120309495	0.06908658467670643	0.10171429550715108	59.13178532062706
28	500	1000	0.05	0.01	1227.0113101903833	0.04336214167737977	0.07995054020090608	59.13178532062706
28	500	1000	0.05	0.01	1318.8507691684977	0.04318158604626709	0.07995054020090608	59.13178532062706
28	500	1000	0.05	0.01	3637.3128902257263	0.044057810867315486	0.07995054020090608	59.13178532062706
28	500	1000	0.05	0.01	691.4325721500478	0.041762230591908756	0.07995054020090608	59.13178532062706
29	500	1000	0.05	0.01	1777.6340776002883	0.04697252100732347	0.03991401034715091	59.13178532062706
29	500	1000	0.05	0.01	6245.902398162181	0.047768828474686754	0.03991401034715091	59.13178532062706
29	500	1000	0.05	0.01	679.9784467885578	0.04365255190741909	0.03991401034715091	59.13178532062706
29	500	1000	0.05	0.01	1194.2582533731018	0.04659447314935518	0.03991401034715091	59.13178532062706
30	500	1000	0.05	0.01	1027.195097781774	0.014541388470680369	0.030994965362830137	59.13178532062706
30	500	1000	0.05	0.01	456.99788920841144	0.01221816698176831	0.030994965362830137	59.13178532062706
30	500	1000	0.05	0.01	690.025840016622	0.012933951556533249	0.030994965362830137	59.13178532062706
30	500	1000	0.05	0.01	447.7789520584738	0.01282630113622371	0.030994965362830137	59.13178532062706
1	500	1000	0.05	0.1	1693.5763518651115	0.04186146906260818	0.04628487733709242	163.91323227231976
1	500	1000	0.05	0.1	-6032.54210223287	0.046350693819370854	0.04628487733709242	163.91323227231976
1	500	1000	0.05	0.1	550.7601135652682	0.031702907510841254	0.04628487733709242	163.91323227231976
1	500	1000	0.05	0.1	1816.9794676146655	0.04346244675969854	0.04628487733709242	163.91323227231976
2	500	1000	0.05	0.1	1022.0552715931422	0.07126943362320173	0.06089658837190134	163.91323227231976
2	500	1000	0.05	0.1	2893.9293418880743	0.07541241682210885	0.06089658837190134	163.91323227231976
2	500	1000	0.05	0.1	927.3698294033275	0.07052358375823302	0.06089658837190134	163.91323227231976
2	500	1000	0.05	0.1	905.5409092762724	0.07114142771943498	0.06089658837190134	163.91323227231976
3	500	1000	0.05	0.1	1544.5508115546263	0.059444995083538246	0.04976188489279759	163.91323227231976
3	500	1000	0.05	0.1	717.3227786945025	0.05451200051850188	0.04976188489279759	163.91323227231976
3	500	1000	0.05	0.1	866.26885159829	0.05850689454636127	0.04976188489279759	163.91323227231976
3	500	1000	0.05	0.1	625.2001786903684	0.05533886290438318	0.04976188489279759	163.91323227231976
4	500	1000	0.05	0.1	1237.2605655954908	0.03858921788410825	0.038118000645892054	163.91323227231976
4	500	1000	0.05	0.1	1300.7452558107573	0.035338493720533846	0.038118000645892054	163.91323227231976
4	500	1000	0.05	0.1	650.9326543153489	0.027201847173720817	0.038118000645892054	163.91323227231976
4	500	1000	0.05	0.1	953.6502262494336	0.032670825298992026	0.038118000645892054	163.91323227231976
5	500	1000	0.05	0.1	698.2403747451241	0.033818130173560904	0.04975416766361249	163.91323227231976
5	500	1000	0.05	0.1	-7629.665517268438	0.04533159385366454	0.04975416766361249	163.91323227231976
5	500	1000	0.05	0.1	701.2498059567583	0.034601355218275474	0.04975416766361249	163.91323227231976
5	500	1000	0.05	0.1	630.6037327512518	0.029829023302330417	0.04975416766361249	163.91323227231976
6	500	1000	0.05	0.1	756.3334149264876	0.05870677721701543	0.043920911658123805	163.91323227231976
6	500	1000	0.05	0.1	779.5842220800897	0.06441340969799937	0.043920911658123805	163.91323227231976
6	500	1000	0.05	0.1	1262.2060224110533	0.06874550243972288	0.043920911658123805	163.91323227231976
6	500	1000	0.05	0.1	2008.6040555974191	0.06768386759796129	0.043920911658123805	163.91323227231976
7	500	1000	0.05	0.1	-18162.18231663307	0.061153321545186594	0.04727920797604504	163.91323227231976
7	500	1000	0.05	0.1	1103.4611356574458	0.05428331436780443	0.04727920797604504	163.91323227231976
7	500	1000	0.05	0.1	1065.160182742158	0.05251131608531408	0.04727920797604504	163.91323227231976
7	500	1000	0.05	0.1	44117.246547044626	0.06105815360001797	0.04727920797604504	163.91323227231976
8	500	1000	0.05	0.1	3066.7021371447413	0.05326690258018048	0.06560677182183676	163.91323227231976
8	500	1000	0.05	0.1	774.7632821877702	0.03895456300822808	0.06560677182183676	163.91323227231976
8	500	1000	0.05	0.1	978.7236533954027	0.04468723223030332	0.06560677182183676	163.91323227231976
8	500	1000	0.05	0.1	786.8688058905103	0.0431954850426265	0.06560677182183676	163.91323227231976
9	500	1000	0.05	0.1	660.4007449512787	0.08180781895764001	0.052608138510888705	163.91323227231976
9	500	1000	0.05	0.1	947.9847324824755	0.08586972359844017	0.052608138510888705	163.91323227231976
9	500	1000	0.05	0.1	594.7405370823699	0.08154226417786968	0.052608138510888705	163.91323227231976
9	500	1000	0.05	0.1	685.4291226719288	0.08171729290170132	0.052608138510888705	163.91323227231976
10	500	1000	0.05	0.1	597.7525492017684	0.05680197858900646	0.05157993949325296	163.91323227231976
10	500	1000	0.05	0.1	1204.2066615315398	0.0672792405984696	0.05157993949325296	163.91323227231976
10	500	1000	0.05	0.1	758.105284668383	0.06112188272310464	0.05157993949325296	163.91323227231976
10	500	1000	0.05	0.1	676.3423394622423	0.05925031038568101	0.05157993949325296	163.91323227231976
11	500	1000	0.05	0.1	526.0498805545566	0.0701120903197655	0.05734862438529804	163.91323227231976
11	500	1000	0.05	0.1	678.9898938641348	0.07053373484360156	0.05734862438529804	163.91323227231976
11	500	1000	0.05	0.1	627.3457247212642	0.06903756089473359	0.05734862438529804	163.91323227231976
11	500	1000	0.05	0.1	1167.8929068901873	0.07768313048462458	0.05734862438529804	163.91323227231976
12	500	1000	0.05	0.1	6812.071219068934	0.04875832932783111	0.045664646075191224	163.91323227231976
12	500	1000	0.05	0.1	1897.4431673811794	0.044133289891264436	0.045664646075191224	163.91323227231976
12	500	1000	0.05	0.1	1211.1023053745973	0.045050607117969425	0.045664646075191224	163.91323227231976
12	500	1000	0.05	0.1	6317.10203524817	0.04424813816013658	0.045664646075191224	163.91323227231976
13	500	1000	0.05	0.1	969.5943733837915	0.054903124471326656	0.053316742566360445	163.91323227231976
13	500	1000	0.05	0.1	2372.5269323558045	0.060020346236759066	0.053316742566360445	163.91323227231976
13	500	1000	0.05	0.1	2010.4893455279055	0.061173087333311116	0.053316742566360445	163.91323227231976
13	500	1000	0.05	0.1	1188.0741014524258	0.06135083129818029	0.053316742566360445	163.91323227231976
14	500	1000	0.05	0.1	605.6170970919643	0.057283594820822695	0.07301337414127124	163.91323227231976
14	500	1000	0.05	0.1	1132.013726135882	0.0661657225249981	0.07301337414127124	163.91323227231976
14	500	1000	0.05	0.1	1142.0662936778704	0.06641562004997406	0.07301337414127124	163.91323227231976
14	500	1000	0.05	0.1	3936.6612625953517	0.06756920527535337	0.07301337414127124	163.91323227231976
15	500	1000	0.05	0.1	2400.764047036674	0.04983189300392129	0.043113498908195595	163.91323227231976
15	500	1000	0.05	0.1	753.6331360815809	0.04666752541431307	0.043113498908195595	163.91323227231976
15	500	1000	0.05	0.1	638.5550167772221	0.039431136118600565	0.043113498908195595	163.91323227231976
15	500	1000	0.05	0.1	824.3134253424015	0.042820415540918706	0.043113498908195595	163.91323227231976
16	500	1000	0.05	0.1	762.4433785509043	0.04785995428403908	0.05531364663419512	163.91323227231976
16	500	1000	0.05	0.1	1373.9820817784207	0.05121698836067162	0.05531364663419512	163.91323227231976
16	500	1000	0.05	0.1	675.2068894913497	0.04377178229531119	0.05531364663419512	163.91323227231976
16	500	1000	0.05	0.1	816.403170510581	0.04585903733176688	0.05531364663419512	163.91323227231976
17	500	1000	0.05	0.1	819.8507866838136	0.04022997642257102	0.07272640733266937	163.91323227231976
17	500	1000	0.05	0.1	892.8556653113172	0.042674293651906586	0.07272640733266937	163.91323227231976
17	500	1000	0.05	0.1	930.8798672547658	0.045626440142087714	0.07272640733266937	163.91323227231976
17	500	1000	0.05	0.1	1487.09496842994	0.04544642964793191	0.07272640733266937	163.91323227231976
18	500	1000	0.05	0.1	1314.9361597117954	0.11312459257449745	0.05277340771785097	163.91323227231976
18	500	1000	0.05	0.1	632.7437032404666	0.10947429245606385	0.05277340771785097	163.91323227231976
18	500	1000	0.05	0.1	700.8008976462224	0.11003033347159441	0.05277340771785097	163.91323227231976
18	500	1000	0.05	0.1	925.784206879326	0.11274451624085353	0.05277340771785097	163.91323227231976
19	500	1000	0.05	0.1	999.6246837490048	0.049175167050187714	0.07187961600254697	163.91323227231976
19	500	1000	0.05	0.1	924.4972260983926	0.04958487324437323	0.07187961600254697	163.91323227231976
19	500	1000	0.05	0.1	969.3171925185444	0.05115817193008226	0.07187961600254697	163.91323227231976
19	500	1000	0.05	0.1	704.1489350637694	0.04938349239706333	0.07187961600254697	163.91323227231976
20	500	1000	0.05	0.1	-2784.6839632886918	0.07429961709485096	0.04101291365750838	163.91323227231976
20	500	1000	0.05	0.1	1105.2324964026038	0.06439825702310116	0.04101291365750838	163.91323227231976
20	500	1000	0.05	0.1	1411.482173623524	0.06601620122828421	0.04101291365750838	163.91323227231976
20	500	1000	0.05	0.1	2157.8047732398336	0.06971045556449942	0.04101291365750838	163.91323227231976
21	500	1000	0.05	0.1	944.6121625838244	0.044324648308594186	0.0440097166885682	163.91323227231976
21	500	1000	0.05	0.1	2351.5533276926876	0.047332832057386996	0.0440097166885682	163.91323227231976
21	500	1000	0.05	0.1	6017.837033993281	0.05308849460738425	0.0440097166885682	163.91323227231976
21	500	1000	0.05	0.1	5424.431720162652	0.0508969504673421	0.0440097166885682	163.91323227231976
22	500	1000	0.05	0.1	784.9305160446488	0.1552073785976824	0.06454978893919866	163.91323227231976
22	500	1000	0.05	0.1	811.6731691401359	0.15551721496688187	0.06454978893919866	163.91323227231976
22	500	1000	0.05	0.1	1991.0796970279575	0.1653003374205461	0.06454978893919866	163.91323227231976
22	500	1000	0.05	0.1	823.979153596835	0.15357897014710464	0.06454978893919866	163.91323227231976
23	500	1000	0.05	0.1	1033.1007043170414	0.023842651850298706	0.039309486966187836	163.91323227231976
23	500	1000	0.05	0.1	1289.5565763847571	0.025772078091550386	0.039309486966187836	163.91323227231976
23	500	1000	0.05	0.1	1217.0435778414283	0.023416013836647983	0.039309486966187836	163.91323227231976
23	500	1000	0.05	0.1	4336.820773177687	0.03292453886705799	0.039309486966187836	163.91323227231976
24	500	1000	0.05	0.1	1077.7663928566626	0.034117898924266324	0.04043837916555958	163.91323227231976
24	500	1000	0.05	0.1	788.882581761821	0.029918718953659613	0.04043837916555958	163.91323227231976
24	500	1000	0.05	0.1	1377.5445596890652	0.035636447227715376	0.04043837916555958	163.91323227231976
24	500	1000	0.05	0.1	1011.0783939982541	0.03869624794660702	0.04043837916555958	163.91323227231976
25	500	1000	0.05	0.1	1430.845611883351	0.0409137084457205	0.04704256238076745	163.91323227231976
25	500	1000	0.05	0.1	964.924374283728	0.03643403038672453	0.04704256238076745	163.91323227231976
25	500	1000	0.05	0.1	1137.0124204215379	0.038037530139504866	0.04704256238076745	163.91323227231976
25	500	1000	0.05	0.1	2067.079545664841	0.04106183396473881	0.04704256238076745	163.91323227231976
26	500	1000	0.05	0.1	1176.5111721500666	0.03373661748158317	0.04543935652141737	163.91323227231976
26	500	1000	0.05	0.1	1167.9049263341215	0.03645367099700681	0.04543935652141737	163.91323227231976
26	500	1000	0.05	0.1	2610.6984546181448	0.04037594412212215	0.04543935652141737	163.91323227231976
26	500	1000	0.05	0.1	743.5909552685671	0.030651525738957262	0.04543935652141737	163.91323227231976
27	500	1000	0.05	0.1	1058.3805127489823	0.04141897122692648	0.04461615730202852	163.91323227231976
27	500	1000	0.05	0.1	1173.274242583469	0.048198841099591494	0.04461615730202852	163.91323227231976
27	500	1000	0.05	0.1	1319.5350995274612	0.04515026806340345	0.04461615730202852	163.91323227231976
27	500	1000	0.05	0.1	640.738238227334	0.0393471840697343	0.04461615730202852	163.91323227231976
28	500	1000	0.05	0.1	3250.5521065162416	0.03796430882665379	0.06574238941552721	163.91323227231976
28	500	1000	0.05	0.1	840.702878522327	0.03455148178430601	0.06574238941552721	163.91323227231976
28	500	1000	0.05	0.1	1108.8578145649672	0.033280815152507075	0.06574238941552721	163.91323227231976
28	500	1000	0.05	0.1	477.063172286355	0.025760048017530804	0.06574238941552721	163.91323227231976
29	500	1000	0.05	0.1	677.1984604394837	0.055218706944902184	0.04646519870200804	163.91323227231976
29	500	1000	0.05	0.1	603.5500868672236	0.054574541933637984	0.04646519870200804	163.91323227231976
29	500	1000	0.05	0.1	1088.0945502605673	0.05876287190423124	0.04646519870200804	163.91323227231976
29	500	1000	0.05	0.1	1816.3220516966821	0.06181100012089299	0.04646519870200804	163.91323227231976
30	500	1000	0.05	0.1	749.0357568583009	0.01856636161859888	0.0319871454596093	163.91323227231976
30	500	1000	0.05	0.1	966.2619102094731	0.019236997981048453	0.0319871454596093	163.91323227231976
30	500	1000	0.05	0.1	691.0002389625865	0.016635533474509523	0.0319871454596093	163.91323227231976
30	500	1000	0.05	0.1	578.6639770184665	0.01416887597196931	0.0319871454596093	163.91323227231976
1	500	1000	0.05	0.5	631.3241899237647	0.05209176279320202	0.04645809953880733	397.922448268916
1	500	1000	0.05	0.5	799.5153432184983	0.06628407423768133	0.04645809953880733	397.922448268916
