L	N	Va	genlen	r	t0	t1	cov	gen	va_r	covbin
100	1e3	0.02	0.1	0.09063462346100909	5	40	3.933045094417885e-5	40	0.19999999999999998	(2.77e-05,5.1e-05]
100	1e3	0.02	0.1	0.09063462346100909	5	41	5.851012541119461e-5	41	0.19999999999999998	(5.1e-05,8.43e-05]
100	1e3	0.02	0.1	0.09063462346100909	5	42	7.436173807735469e-5	42	0.19999999999999998	(5.1e-05,8.43e-05]
100	1e3	0.02	0.1	0.09063462346100909	5	43	4.467560998003402e-5	43	0.19999999999999998	(2.77e-05,5.1e-05]
100	1e3	0.02	0.1	0.09063462346100909	5	44	6.052675859164408e-5	44	0.19999999999999998	(5.1e-05,8.43e-05]
100	1e3	0.02	0.1	0.09063462346100909	5	45	4.3354556868751475e-5	45	0.19999999999999998	(2.77e-05,5.1e-05]
100	1e3	0.02	0.1	0.09063462346100909	5	46	5.141013105913408e-5	46	0.19999999999999998	(5.1e-05,8.43e-05]
100	1e3	0.02	0.1	0.09063462346100909	5	47	3.026996381403773e-5	47	0.19999999999999998	(2.77e-05,5.1e-05]
100	1e3	0.02	0.1	0.09063462346100909	5	48	4.0150303520317603e-5	48	0.19999999999999998	(2.77e-05,5.1e-05]
100	1e3	0.02	0.1	0.09063462346100909	5	49	3.5697412573872636e-5	49	0.19999999999999998	(2.77e-05,5.1e-05]
100	1e3	0.02	0.1	0.09063462346100909	5	50	3.318253043454327e-5	50	0.19999999999999998	(2.77e-05,5.1e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	6	7.295318521799847e-5	6	0.04	(5.1e-05,8.43e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	7	6.770534421513655e-5	7	0.04	(5.1e-05,8.43e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	8	5.245394144632916e-5	8	0.04	(5.1e-05,8.43e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	9	5.925631746498299e-5	9	0.04	(5.1e-05,8.43e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	10	4.974886196307244e-5	10	0.04	(2.77e-05,5.1e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	11	5.433102904169099e-5	11	0.04	(5.1e-05,8.43e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	12	5.219650702327089e-5	12	0.04	(5.1e-05,8.43e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	13	5.2243287028587436e-5	13	0.04	(5.1e-05,8.43e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	14	5.7070645891144545e-5	14	0.04	(5.1e-05,8.43e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	15	5.9155491994326456e-5	15	0.04	(5.1e-05,8.43e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	16	3.539426123949956e-5	16	0.04	(2.77e-05,5.1e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	17	5.7955960676082795e-5	17	0.04	(5.1e-05,8.43e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	18	4.241055420664126e-5	18	0.04	(2.77e-05,5.1e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	19	4.67576204364123e-5	19	0.04	(2.77e-05,5.1e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	20	4.47880963670142e-5	20	0.04	(2.77e-05,5.1e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	21	3.862492683368211e-5	21	0.04	(2.77e-05,5.1e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	22	5.459204986681251e-5	22	0.04	(5.1e-05,8.43e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	23	4.981769727896849e-5	23	0.04	(2.77e-05,5.1e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	24	3.835478004265518e-5	24	0.04	(2.77e-05,5.1e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	25	3.8900738421321834e-5	25	0.04	(2.77e-05,5.1e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	26	4.0612412012657414e-5	26	0.04	(2.77e-05,5.1e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	27	3.629677545644186e-5	27	0.04	(2.77e-05,5.1e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	28	3.667863363981192e-5	28	0.04	(2.77e-05,5.1e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	29	2.3164193016072892e-5	29	0.04	(1.35e-05,2.77e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	30	4.37419975702797e-5	30	0.04	(2.77e-05,5.1e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	31	4.103129946942605e-5	31	0.04	(2.77e-05,5.1e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	32	2.8276191756297945e-5	32	0.04	(2.77e-05,5.1e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	33	3.289302283662906e-5	33	0.04	(2.77e-05,5.1e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	34	2.419629804927786e-5	34	0.04	(1.35e-05,2.77e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	35	3.413239042431851e-5	35	0.04	(2.77e-05,5.1e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	36	3.303677025015151e-5	36	0.04	(2.77e-05,5.1e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	37	2.2420644819081592e-5	37	0.04	(1.35e-05,2.77e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	38	2.3039904270710673e-5	38	0.04	(1.35e-05,2.77e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	39	1.8030313786297183e-5	39	0.04	(1.35e-05,2.77e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	40	2.405385114163079e-5	40	0.04	(1.35e-05,2.77e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	41	3.135042019343502e-5	41	0.04	(2.77e-05,5.1e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	42	2.290413479292545e-5	42	0.04	(1.35e-05,2.77e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	43	3.500768410356115e-5	43	0.04	(2.77e-05,5.1e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	44	5.9716515792601295e-6	44	0.04	(5.96e-06,1.35e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	45	1.944900302280085e-5	45	0.04	(1.35e-05,2.77e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	46	2.49810035157354e-5	46	0.04	(1.35e-05,2.77e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	47	2.681901550725678e-5	47	0.04	(1.35e-05,2.77e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	48	2.761615201358708e-5	48	0.04	(1.35e-05,2.77e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	49	2.1592087669163893e-5	49	0.04	(1.35e-05,2.77e-05]
100	1e3	0.02	0.5	0.31606027941427883	5	50	1.4450667772194471e-5	50	0.04	(1.35e-05,2.77e-05]
100	1e3	0.02	1.5	0.475106465816068	5	6	3.235492396173743e-5	6	0.013333333333333334	(2.77e-05,5.1e-05]
100	1e3	0.02	1.5	0.475106465816068	5	7	2.546288845492133e-5	7	0.013333333333333334	(1.35e-05,2.77e-05]
100	1e3	0.02	1.5	0.475106465816068	5	8	2.6089875556838796e-5	8	0.013333333333333334	(1.35e-05,2.77e-05]
100	1e3	0.02	1.5	0.475106465816068	5	9	2.7925749244421938e-5	9	0.013333333333333334	(2.77e-05,5.1e-05]
100	1e3	0.02	1.5	0.475106465816068	5	10	2.0714922437280977e-5	10	0.013333333333333334	(1.35e-05,2.77e-05]
100	1e3	0.02	1.5	0.475106465816068	5	11	2.598920414363233e-5	11	0.013333333333333334	(1.35e-05,2.77e-05]
100	1e3	0.02	1.5	0.475106465816068	5	12	2.0239306499049262e-5	12	0.013333333333333334	(1.35e-05,2.77e-05]
100	1e3	0.02	1.5	0.475106465816068	5	13	1.2005274560580064e-5	13	0.013333333333333334	(5.96e-06,1.35e-05]
100	1e3	0.02	1.5	0.475106465816068	5	14	1.4215972925262453e-5	14	0.013333333333333334	(1.35e-05,2.77e-05]
100	1e3	0.02	1.5	0.475106465816068	5	15	2.2621565935342185e-5	15	0.013333333333333334	(1.35e-05,2.77e-05]
100	1e3	0.02	1.5	0.475106465816068	5	16	1.4365665714349642e-5	16	0.013333333333333334	(1.35e-05,2.77e-05]
100	1e3	0.02	1.5	0.475106465816068	5	17	2.376026766106594e-5	17	0.013333333333333334	(1.35e-05,2.77e-05]
100	1e3	0.02	1.5	0.475106465816068	5	18	8.539292655993271e-6	18	0.013333333333333334	(5.96e-06,1.35e-05]
100	1e3	0.02	1.5	0.475106465816068	5	19	8.025308472812649e-6	19	0.013333333333333334	(5.96e-06,1.35e-05]
100	1e3	0.02	1.5	0.475106465816068	5	20	2.428309255862247e-5	20	0.013333333333333334	(1.35e-05,2.77e-05]
100	1e3	0.02	1.5	0.475106465816068	5	21	1.996831852557674e-5	21	0.013333333333333334	(1.35e-05,2.77e-05]
100	1e3	0.02	1.5	0.475106465816068	5	22	1.3178357684501422e-5	22	0.013333333333333334	(5.96e-06,1.35e-05]
100	1e3	0.02	1.5	0.475106465816068	5	23	1.377016782806727e-5	23	0.013333333333333334	(1.35e-05,2.77e-05]
100	1e3	0.02	1.5	0.475106465816068	5	24	1.795547649077075e-5	24	0.013333333333333334	(1.35e-05,2.77e-05]
100	1e3	0.02	1.5	0.475106465816068	5	25	1.3376422762615333e-5	25	0.013333333333333334	(5.96e-06,1.35e-05]
100	1e3	0.02	1.5	0.475106465816068	5	26	2.1902209939061864e-5	26	0.013333333333333334	(1.35e-05,2.77e-05]
100	1e3	0.02	1.5	0.475106465816068	5	27	1.2661076649020289e-5	27	0.013333333333333334	(5.96e-06,1.35e-05]
100	1e3	0.02	1.5	0.475106465816068	5	28	1.6154888833866176e-5	28	0.013333333333333334	(1.35e-05,2.77e-05]
100	1e3	0.02	1.5	0.475106465816068	5	29	4.0061013136711504e-6	29	0.013333333333333334	(-3.41e-08,5.96e-06]
100	1e3	0.02	1.5	0.475106465816068	5	30	1.9617713682123682e-5	30	0.013333333333333334	(1.35e-05,2.77e-05]
100	1e3	0.02	1.5	0.475106465816068	5	31	2.8338745375382737e-6	31	0.013333333333333334	(-3.41e-08,5.96e-06]
100	1e3	0.02	1.5	0.475106465816068	5	32	1.3535093708550078e-5	32	0.013333333333333334	(1.35e-05,2.77e-05]
100	1e3	0.02	1.5	0.475106465816068	5	33	1.4987324519861522e-6	33	0.013333333333333334	(-3.41e-08,5.96e-06]
100	1e3	0.02	1.5	0.475106465816068	5	34	1.2349629390525654e-5	34	0.013333333333333334	(5.96e-06,1.35e-05]
100	1e3	0.02	1.5	0.475106465816068	5	35	1.7872609283019973e-5	35	0.013333333333333334	(1.35e-05,2.77e-05]
100	1e3	0.02	1.5	0.475106465816068	5	36	5.6351706258847966e-6	36	0.013333333333333334	(-3.41e-08,5.96e-06]
100	1e3	0.02	1.5	0.475106465816068	5	37	-5.124023741931515e-6	37	0.013333333333333334	[-0.000794,-3.41e-08]
100	1e3	0.02	1.5	0.475106465816068	5	38	5.243223122788496e-6	38	0.013333333333333334	(-3.41e-08,5.96e-06]
100	1e3	0.02	1.5	0.475106465816068	5	39	8.769133711920202e-6	39	0.013333333333333334	(5.96e-06,1.35e-05]
100	1e3	0.02	1.5	0.475106465816068	5	40	1.2145645375799158e-5	40	0.013333333333333334	(5.96e-06,1.35e-05]
100	1e3	0.02	1.5	0.475106465816068	5	41	6.958468075820662e-6	41	0.013333333333333334	(5.96e-06,1.35e-05]
100	1e3	0.02	1.5	0.475106465816068	5	42	1.9975316742908622e-5	42	0.013333333333333334	(1.35e-05,2.77e-05]
100	1e3	0.02	1.5	0.475106465816068	5	43	1.7766090193258748e-5	43	0.013333333333333334	(1.35e-05,2.77e-05]
100	1e3	0.02	1.5	0.475106465816068	5	44	7.0901967692544495e-6	44	0.013333333333333334	(5.96e-06,1.35e-05]
100	1e3	0.02	1.5	0.475106465816068	5	45	6.867754347705932e-6	45	0.013333333333333334	(5.96e-06,1.35e-05]
100	1e3	0.02	1.5	0.475106465816068	5	46	1.2491953226818838e-5	46	0.013333333333333334	(5.96e-06,1.35e-05]
100	1e3	0.02	1.5	0.475106465816068	5	47	3.063387311815437e-6	47	0.013333333333333334	(-3.41e-08,5.96e-06]
100	1e3	0.02	1.5	0.475106465816068	5	48	7.573405900524955e-6	48	0.013333333333333334	(5.96e-06,1.35e-05]
100	1e3	0.02	1.5	0.475106465816068	5	49	5.045185586125393e-6	49	0.013333333333333334	(-3.41e-08,5.96e-06]
100	1e3	0.02	1.5	0.475106465816068	5	50	-8.658216147659411e-7	50	0.013333333333333334	[-0.000794,-3.41e-08]
100	1e3	0.02	4.5	0.4999382950979567	5	6	2.1662407493646553e-5	6	0.0044444444444444444	(1.35e-05,2.77e-05]
100	1e3	0.02	4.5	0.4999382950979567	5	7	1.1845754529836602e-5	7	0.0044444444444444444	(5.96e-06,1.35e-05]
100	1e3	0.02	4.5	0.4999382950979567	5	8	1.2301924402080622e-5	8	0.0044444444444444444	(5.96e-06,1.35e-05]
100	1e3	0.02	4.5	0.4999382950979567	5	9	9.707191515919377e-6	9	0.0044444444444444444	(5.96e-06,1.35e-05]
100	1e3	0.02	4.5	0.4999382950979567	5	10	9.223546594550647e-6	10	0.0044444444444444444	(5.96e-06,1.35e-05]
100	1e3	0.02	4.5	0.4999382950979567	5	11	5.990656544854131e-6	11	0.0044444444444444444	(5.96e-06,1.35e-05]
100	1e3	0.02	4.5	0.4999382950979567	5	12	5.968304170064306e-6	12	0.0044444444444444444	(5.96e-06,1.35e-05]
100	1e3	0.02	4.5	0.4999382950979567	5	13	7.507121005363899e-6	13	0.0044444444444444444	(5.96e-06,1.35e-05]
100	1e3	0.02	4.5	0.4999382950979567	5	14	9.722710312493065e-6	14	0.0044444444444444444	(5.96e-06,1.35e-05]
100	1e3	0.02	4.5	0.4999382950979567	5	15	1.4378101531158825e-5	15	0.0044444444444444444	(1.35e-05,2.77e-05]
100	1e3	0.02	4.5	0.4999382950979567	5	16	1.316960033174103e-5	16	0.0044444444444444444	(5.96e-06,1.35e-05]
100	1e3	0.02	4.5	0.4999382950979567	5	17	1.6127481238562675e-5	17	0.0044444444444444444	(1.35e-05,2.77e-05]
100	1e3	0.02	4.5	0.4999382950979567	5	18	9.035893950847996e-6	18	0.0044444444444444444	(5.96e-06,1.35e-05]
100	1e3	0.02	4.5	0.4999382950979567	5	19	5.051870098080652e-6	19	0.0044444444444444444	(-3.41e-08,5.96e-06]
100	1e3	0.02	4.5	0.4999382950979567	5	20	5.230980623335602e-6	20	0.0044444444444444444	(-3.41e-08,5.96e-06]
100	1e3	0.02	4.5	0.4999382950979567	5	21	1.1724814704113967e-5	21	0.0044444444444444444	(5.96e-06,1.35e-05]
100	1e3	0.02	4.5	0.4999382950979567	5	22	7.706993257792924e-6	22	0.0044444444444444444	(5.96e-06,1.35e-05]
100	1e3	0.02	4.5	0.4999382950979567	5	23	1.6561711003641068e-6	23	0.0044444444444444444	(-3.41e-08,5.96e-06]
100	1e3	0.02	4.5	0.4999382950979567	5	24	6.060302271978087e-6	24	0.0044444444444444444	(5.96e-06,1.35e-05]
100	1e3	0.02	4.5	0.4999382950979567	5	25	1.6251893729606238e-6	25	0.0044444444444444444	(-3.41e-08,5.96e-06]
100	1e3	0.02	4.5	0.4999382950979567	5	26	6.806813798121182e-6	26	0.0044444444444444444	(5.96e-06,1.35e-05]
100	1e3	0.02	4.5	0.4999382950979567	5	27	6.328932682146247e-6	27	0.0044444444444444444	(5.96e-06,1.35e-05]
100	1e3	0.02	4.5	0.4999382950979567	5	28	8.269782064862331e-6	28	0.0044444444444444444	(5.96e-06,1.35e-05]
100	1e3	0.02	4.5	0.4999382950979567	5	29	8.041348209748809e-6	29	0.0044444444444444444	(5.96e-06,1.35e-05]
100	1e3	0.02	4.5	0.4999382950979567	5	30	6.1543514385954296e-6	30	0.0044444444444444444	(5.96e-06,1.35e-05]
100	1e3	0.02	4.5	0.4999382950979567	5	31	5.775568575906109e-6	31	0.0044444444444444444	(-3.41e-08,5.96e-06]
100	1e3	0.02	4.5	0.4999382950979567	5	32	9.48686471149728e-6	32	0.0044444444444444444	(5.96e-06,1.35e-05]
100	1e3	0.02	4.5	0.4999382950979567	5	33	2.545743285697689e-6	33	0.0044444444444444444	(-3.41e-08,5.96e-06]
100	1e3	0.02	4.5	0.4999382950979567	5	34	-1.2732004787903114e-6	34	0.0044444444444444444	[-0.000794,-3.41e-08]
100	1e3	0.02	4.5	0.4999382950979567	5	35	8.452429090204021e-6	35	0.0044444444444444444	(5.96e-06,1.35e-05]
100	1e3	0.02	4.5	0.4999382950979567	5	36	1.5774613648543694e-7	36	0.0044444444444444444	(-3.41e-08,5.96e-06]
100	1e3	0.02	4.5	0.4999382950979567	5	37	5.413246782271842e-6	37	0.0044444444444444444	(-3.41e-08,5.96e-06]
100	1e3	0.02	4.5	0.4999382950979567	5	38	1.0040887397960768e-5	38	0.0044444444444444444	(5.96e-06,1.35e-05]
100	1e3	0.02	4.5	0.4999382950979567	5	39	1.7702661759896718e-6	39	0.0044444444444444444	(-3.41e-08,5.96e-06]
100	1e3	0.02	4.5	0.4999382950979567	5	40	3.4772404713339198e-6	40	0.0044444444444444444	(-3.41e-08,5.96e-06]
100	1e3	0.02	4.5	0.4999382950979567	5	41	4.771020550114003e-6	41	0.0044444444444444444	(-3.41e-08,5.96e-06]
100	1e3	0.02	4.5	0.4999382950979567	5	42	3.902941324361795e-6	42	0.0044444444444444444	(-3.41e-08,5.96e-06]
100	1e3	0.02	4.5	0.4999382950979567	5	43	-8.511530754686861e-7	43	0.0044444444444444444	[-0.000794,-3.41e-08]
100	1e3	0.02	4.5	0.4999382950979567	5	44	5.327649504807187e-6	44	0.0044444444444444444	(-3.41e-08,5.96e-06]
100	1e3	0.02	4.5	0.4999382950979567	5	45	6.099975450287943e-7	45	0.0044444444444444444	(-3.41e-08,5.96e-06]
100	1e3	0.02	4.5	0.4999382950979567	5	46	1.2566744945027566e-6	46	0.0044444444444444444	(-3.41e-08,5.96e-06]
100	1e3	0.02	4.5	0.4999382950979567	5	47	4.7270693080954785e-6	47	0.0044444444444444444	(-3.41e-08,5.96e-06]
100	1e3	0.02	4.5	0.4999382950979567	5	48	-9.15850936526951e-7	48	0.0044444444444444444	[-0.000794,-3.41e-08]
100	1e3	0.02	4.5	0.4999382950979567	5	49	-3.3569646911391884e-6	49	0.0044444444444444444	[-0.000794,-3.41e-08]
100	1e3	0.02	4.5	0.4999382950979567	5	50	-1.185959096968786e-6	50	0.0044444444444444444	[-0.000794,-3.41e-08]
100	1e3	0.05	0	0	5	6	0.009431228317482412	6	Inf	(0.000677,0.0223]
100	1e3	0.05	0	0	5	7	0.008551966087600709	7	Inf	(0.000677,0.0223]
100	1e3	0.05	0	0	5	8	0.00785219820711543	8	Inf	(0.000677,0.0223]
100	1e3	0.05	0	0	5	9	0.007077950986515785	9	Inf	(0.000677,0.0223]
100	1e3	0.05	0	0	5	10	0.0060839259837835976	10	Inf	(0.000677,0.0223]
100	1e3	0.05	0	0	5	11	0.005151370418974813	11	Inf	(0.000677,0.0223]
100	1e3	0.05	0	0	5	12	0.004605672632837432	12	Inf	(0.000677,0.0223]
100	1e3	0.05	0	0	5	13	0.0037355617620391367	13	Inf	(0.000677,0.0223]
100	1e3	0.05	0	0	5	14	0.003173884382973473	14	Inf	(0.000677,0.0223]
100	1e3	0.05	0	0	5	15	0.0025116034127975447	15	Inf	(0.000677,0.0223]
100	1e3	0.05	0	0	5	16	0.0023154252511136298	16	Inf	(0.000677,0.0223]
100	1e3	0.05	0	0	5	17	0.0017025628190437162	17	Inf	(0.000677,0.0223]
100	1e3	0.05	0	0	5	18	0.0016467905735837232	18	Inf	(0.000677,0.0223]
100	1e3	0.05	0	0	5	19	0.0017481278600954076	19	Inf	(0.000677,0.0223]
100	1e3	0.05	0	0	5	20	0.0011851081652256917	20	Inf	(0.000677,0.0223]
100	1e3	0.05	0	0	5	21	9.90799169142484e-4	21	Inf	(0.000677,0.0223]
100	1e3	0.05	0	0	5	22	9.478439574004202e-4	22	Inf	(0.000677,0.0223]
100	1e3	0.05	0	0	5	23	8.99261231489158e-4	23	Inf	(0.000677,0.0223]
100	1e3	0.05	0	0	5	24	8.381537717767877e-4	24	Inf	(0.000677,0.0223]
100	1e3	0.05	0	0	5	25	7.004453656518376e-4	25	Inf	(0.000677,0.0223]
100	1e3	0.05	0	0	5	26	7.385786334283424e-4	26	Inf	(0.000677,0.0223]
100	1e3	0.05	0	0	5	27	4.369031244460291e-4	27	Inf	(0.000263,0.000677]
100	1e3	0.05	0	0	5	28	3.84216445070482e-4	28	Inf	(0.000263,0.000677]
100	1e3	0.05	0	0	5	29	5.938456609199209e-4	29	Inf	(0.000263,0.000677]
100	1e3	0.05	0	0	5	30	2.914341208809312e-4	30	Inf	(0.000263,0.000677]
100	1e3	0.05	0	0	5	31	NA	31	Inf	NA
100	1e3	0.05	0	0	5	32	NA	32	Inf	NA
100	1e3	0.05	0	0	5	33	NA	33	Inf	NA
100	1e3	0.05	0	0	5	34	NA	34	Inf	NA
100	1e3	0.05	0	0	5	35	NA	35	Inf	NA
100	1e3	0.05	0	0	5	36	NA	36	Inf	NA
100	1e3	0.05	0	0	5	37	NA	37	Inf	NA
100	1e3	0.05	0	0	5	38	NA	38	Inf	NA
100	1e3	0.05	0	0	5	39	NA	39	Inf	NA
100	1e3	0.05	0	0	5	40	NA	40	Inf	NA
100	1e3	0.05	0	0	5	41	NA	41	Inf	NA
100	1e3	0.05	0	0	5	42	NA	42	Inf	NA
100	1e3	0.05	0	0	5	43	NA	43	Inf	NA
100	1e3	0.05	0	0	5	44	NA	44	Inf	NA
100	1e3	0.05	0	0	5	45	NA	45	Inf	NA
100	1e3	0.05	0	0	5	46	NA	46	Inf	NA
100	1e3	0.05	0	0	5	47	NA	47	Inf	NA
100	1e3	0.05	0	0	5	48	NA	48	Inf	NA
100	1e3	0.05	0	0	5	49	NA	49	Inf	NA
100	1e3	0.05	0	0	5	50	NA	50	Inf	NA
100	1e3	0.05	0.005	0.004975083125415947	5	6	0.003085362703492454	6	10	(0.000677,0.0223]
100	1e3	0.05	0.005	0.004975083125415947	5	7	0.0029900276678990786	7	10	(0.000677,0.0223]
100	1e3	0.05	0.005	0.004975083125415947	5	8	0.002740528832280857	8	10	(0.000677,0.0223]
100	1e3	0.05	0.005	0.004975083125415947	5	9	0.0025567728421422276	9	10	(0.000677,0.0223]
100	1e3	0.05	0.005	0.004975083125415947	5	10	0.0023325337670507392	10	10	(0.000677,0.0223]
100	1e3	0.05	0.005	0.004975083125415947	5	11	0.0021794386633377633	11	10	(0.000677,0.0223]
100	1e3	0.05	0.005	0.004975083125415947	5	12	0.0019323007396220373	12	10	(0.000677,0.0223]
100	1e3	0.05	0.005	0.004975083125415947	5	13	0.001806240189109722	13	10	(0.000677,0.0223]
100	1e3	0.05	0.005	0.004975083125415947	5	14	0.0015747339268675862	14	10	(0.000677,0.0223]
100	1e3	0.05	0.005	0.004975083125415947	5	15	0.0015078851130282778	15	10	(0.000677,0.0223]
100	1e3	0.05	0.005	0.004975083125415947	5	16	0.00124240891342424	16	10	(0.000677,0.0223]
100	1e3	0.05	0.005	0.004975083125415947	5	17	0.0011159906896310522	17	10	(0.000677,0.0223]
100	1e3	0.05	0.005	0.004975083125415947	5	18	0.001001671632461982	18	10	(0.000677,0.0223]
100	1e3	0.05	0.005	0.004975083125415947	5	19	9.315316874698529e-4	19	10	(0.000677,0.0223]
100	1e3	0.05	0.005	0.004975083125415947	5	20	7.497194262565749e-4	20	10	(0.000677,0.0223]
100	1e3	0.05	0.005	0.004975083125415947	5	21	7.417535222962103e-4	21	10	(0.000677,0.0223]
100	1e3	0.05	0.005	0.004975083125415947	5	22	7.232747668310132e-4	22	10	(0.000677,0.0223]
100	1e3	0.05	0.005	0.004975083125415947	5	23	5.622885831049846e-4	23	10	(0.000263,0.000677]
100	1e3	0.05	0.005	0.004975083125415947	5	24	4.396324726033179e-4	24	10	(0.000263,0.000677]
100	1e3	0.05	0.005	0.004975083125415947	5	25	5.464754509641643e-4	25	10	(0.000263,0.000677]
100	1e3	0.05	0.005	0.004975083125415947	5	26	4.67212315916512e-4	26	10	(0.000263,0.000677]
100	1e3	0.05	0.005	0.004975083125415947	5	27	3.570535739353648e-4	27	10	(0.000263,0.000677]
100	1e3	0.05	0.005	0.004975083125415947	5	28	3.8908042486395184e-4	28	10	(0.000263,0.000677]
100	1e3	0.05	0.005	0.004975083125415947	5	29	3.2812251899484214e-4	29	10	(0.000263,0.000677]
100	1e3	0.05	0.005	0.004975083125415947	5	30	3.166269810613439e-4	30	10	(0.000263,0.000677]
100	1e3	0.05	0.005	0.004975083125415947	5	31	2.3975755166375908e-4	31	10	(0.000143,0.000263]
100	1e3	0.05	0.005	0.004975083125415947	5	32	1.3765725841861546e-4	32	10	(8.43e-05,0.000143]
100	1e3	0.05	0.005	0.004975083125415947	5	33	8.967175421712555e-5	33	10	(8.43e-05,0.000143]
100	1e3	0.05	0.005	0.004975083125415947	5	34	-3.46909339394933e-5	34	10	[-0.000794,-3.41e-08]
100	1e3	0.05	0.005	0.004975083125415947	5	35	4.735199537335794e-5	35	10	(2.77e-05,5.1e-05]
100	1e3	0.05	0.005	0.004975083125415947	5	36	1.2371349577795204e-5	36	10	(5.96e-06,1.35e-05]
100	1e3	0.05	0.005	0.004975083125415947	5	37	5.37328408572642e-5	37	10	(5.1e-05,8.43e-05]
100	1e3	0.05	0.005	0.004975083125415947	5	38	2.230323890167121e-5	38	10	(1.35e-05,2.77e-05]
100	1e3	0.05	0.005	0.004975083125415947	5	39	-4.0672316041753294e-5	39	10	[-0.000794,-3.41e-08]
100	1e3	0.05	0.005	0.004975083125415947	5	40	-8.604418365041367e-5	40	10	[-0.000794,-3.41e-08]
100	1e3	0.05	0.005	0.004975083125415947	5	41	-4.8159467541514636e-5	41	10	[-0.000794,-3.41e-08]
100	1e3	0.05	0.005	0.004975083125415947	5	42	-3.5730862348079384e-5	42	10	[-0.000794,-3.41e-08]
100	1e3	0.05	0.005	0.004975083125415947	5	43	-7.16683485304671e-5	43	10	[-0.000794,-3.41e-08]
100	1e3	0.05	0.005	0.004975083125415947	5	44	-6.881919214888507e-5	44	10	[-0.000794,-3.41e-08]
100	1e3	0.05	0.005	0.004975083125415947	5	45	2.233728039896586e-4	45	10	(0.000143,0.000263]
100	1e3	0.05	0.005	0.004975083125415947	5	46	NA	46	10	NA
100	1e3	0.05	0.005	0.004975083125415947	5	47	NA	47	10	NA
100	1e3	0.05	0.005	0.004975083125415947	5	48	NA	48	10	NA
100	1e3	0.05	0.005	0.004975083125415947	5	49	NA	49	10	NA
100	1e3	0.05	0.005	0.004975083125415947	5	50	NA	50	10	NA
100	1e3	0.05	0.01	0.009900663346622374	5	6	0.0029811461310771904	6	5	(0.000677,0.0223]
100	1e3	0.05	0.01	0.009900663346622374	5	7	0.002943178722335654	7	5	(0.000677,0.0223]
100	1e3	0.05	0.01	0.009900663346622374	5	8	0.0027837827021995176	8	5	(0.000677,0.0223]
100	1e3	0.05	0.01	0.009900663346622374	5	9	0.0025610664595432553	9	5	(0.000677,0.0223]
100	1e3	0.05	0.01	0.009900663346622374	5	10	0.0024250043767264856	10	5	(0.000677,0.0223]
100	1e3	0.05	0.01	0.009900663346622374	5	11	0.0022376945656438925	11	5	(0.000677,0.0223]
100	1e3	0.05	0.01	0.009900663346622374	5	12	0.002067376854280004	12	5	(0.000677,0.0223]
100	1e3	0.05	0.01	0.009900663346622374	5	13	0.0018040838100145617	13	5	(0.000677,0.0223]
