L	N	Va	genlen	r	t0	t1	cov	gen
500	1e3	0.02	0.1	0.09063462346100909	5	40	-1.7617207899888097e-4	40
500	1e3	0.02	0.1	0.09063462346100909	5	41	-1.674749201498318e-4	41
500	1e3	0.02	0.1	0.09063462346100909	5	42	-1.2990636744286755e-4	42
500	1e3	0.02	0.1	0.09063462346100909	5	43	-1.3938324665271556e-4	43
500	1e3	0.02	0.1	0.09063462346100909	5	44	-1.3799048188801918e-4	44
500	1e3	0.02	0.1	0.09063462346100909	5	45	-1.3792616554622375e-4	45
500	1e3	0.02	0.1	0.09063462346100909	5	46	-1.3865911450559914e-4	46
500	1e3	0.02	0.1	0.09063462346100909	5	47	-1.3001359398700086e-4	47
500	1e3	0.02	0.1	0.09063462346100909	5	48	-1.424113410650365e-4	48
500	1e3	0.02	0.1	0.09063462346100909	5	49	-1.1092015951257177e-4	49
500	1e3	0.02	0.1	0.09063462346100909	5	50	-1.364440228626943e-4	50
500	1e3	0.02	0.5	0.31606027941427883	2	5	4.941289132856212e-6	2
500	1e3	0.02	0.5	0.31606027941427883	3	5	-6.837221219325362e-8	3
500	1e3	0.02	0.5	0.31606027941427883	4	5	-1.867965536207647e-6	4
500	1e3	0.02	0.5	0.31606027941427883	5	6	6.170067695678422e-5	6
500	1e3	0.02	0.5	0.31606027941427883	5	7	5.43355060204588e-5	7
500	1e3	0.02	0.5	0.31606027941427883	5	8	6.573124560562835e-5	8
500	1e3	0.02	0.5	0.31606027941427883	5	9	5.426683801476335e-5	9
500	1e3	0.02	0.5	0.31606027941427883	5	10	5.1685114220333553e-5	10
500	1e3	0.02	0.5	0.31606027941427883	5	11	5.5772307435755273e-5	11
500	1e3	0.02	0.5	0.31606027941427883	5	12	5.7237061850920674e-5	12
500	1e3	0.02	0.5	0.31606027941427883	5	13	4.526619998229177e-5	13
500	1e3	0.02	0.5	0.31606027941427883	5	14	5.116949555078448e-5	14
500	1e3	0.02	0.5	0.31606027941427883	5	15	-4.1229483581544824e-5	15
500	1e3	0.02	0.5	0.31606027941427883	5	16	-4.7703943326116494e-5	16
500	1e3	0.02	0.5	0.31606027941427883	5	17	-4.173779732272888e-5	17
500	1e3	0.02	0.5	0.31606027941427883	5	18	-3.9534717301133094e-5	18
500	1e3	0.02	0.5	0.31606027941427883	5	19	-4.353909998042215e-5	19
500	1e3	0.02	0.5	0.31606027941427883	5	20	-4.054050150708046e-5	20
500	1e3	0.02	0.5	0.31606027941427883	5	21	-3.740440461856299e-5	21
500	1e3	0.02	0.5	0.31606027941427883	5	22	-3.5655912789282185e-5	22
500	1e3	0.02	0.5	0.31606027941427883	5	23	-5.3156246483269976e-5	23
500	1e3	0.02	0.5	0.31606027941427883	5	24	-4.047713499932729e-5	24
500	1e3	0.02	0.5	0.31606027941427883	5	25	-3.463027692027981e-5	25
500	1e3	0.02	0.5	0.31606027941427883	5	26	-4.0458673386474095e-5	26
500	1e3	0.02	0.5	0.31606027941427883	5	27	-3.805302238554393e-5	27
500	1e3	0.02	0.5	0.31606027941427883	5	28	-4.254208639602473e-5	28
500	1e3	0.02	0.5	0.31606027941427883	5	29	-3.992117245923681e-5	29
500	1e3	0.02	0.5	0.31606027941427883	5	30	-3.917489700887459e-5	30
500	1e3	0.02	0.5	0.31606027941427883	5	31	-3.886902738499186e-5	31
500	1e3	0.02	0.5	0.31606027941427883	5	32	-2.858769184256182e-5	32
500	1e3	0.02	0.5	0.31606027941427883	5	33	-3.1455829874305996e-5	33
500	1e3	0.02	0.5	0.31606027941427883	5	34	-3.2241783001348375e-5	34
500	1e3	0.02	0.5	0.31606027941427883	5	35	-4.2008995760129125e-5	35
500	1e3	0.02	0.5	0.31606027941427883	5	36	-3.691730452523936e-5	36
500	1e3	0.02	0.5	0.31606027941427883	5	37	-3.57905122540448e-5	37
500	1e3	0.02	0.5	0.31606027941427883	5	38	-3.740361406927718e-5	38
500	1e3	0.02	0.5	0.31606027941427883	5	39	-3.1428688245279796e-5	39
500	1e3	0.02	0.5	0.31606027941427883	5	40	-3.4451778028899274e-5	40
500	1e3	0.02	0.5	0.31606027941427883	5	41	-2.8757613564475207e-5	41
500	1e3	0.02	0.5	0.31606027941427883	5	42	-3.626250486818408e-5	42
500	1e3	0.02	0.5	0.31606027941427883	5	43	-2.7654631660206057e-5	43
500	1e3	0.02	0.5	0.31606027941427883	5	44	-2.538101945815475e-5	44
500	1e3	0.02	0.5	0.31606027941427883	5	45	-3.246735062481958e-5	45
500	1e3	0.02	0.5	0.31606027941427883	5	46	-4.401110566370205e-5	46
500	1e3	0.02	0.5	0.31606027941427883	5	47	-3.1587194106149334e-5	47
500	1e3	0.02	0.5	0.31606027941427883	5	48	-3.0466526121905878e-5	48
500	1e3	0.02	0.5	0.31606027941427883	5	49	-3.2326423267183396e-5	49
500	1e3	0.02	0.5	0.31606027941427883	5	50	-3.223980103179585e-5	50
500	1e3	0.02	1.5	0.475106465816068	2	5	3.7739470526881965e-6	2
500	1e3	0.02	1.5	0.475106465816068	3	5	3.409647854959378e-6	3
